date,distance_m,time_sec,elevation_gain,avg_heartrate,max_heartrate,avg_speed_ms,distance_km,pace_min_km
2022-01-05T14:39:10Z,7304.9,2149,47.1,,,3.399,7.3049,4.903101571091551
2022-01-04T15:56:26Z,9395.4,3001,106.2,,,3.131,9.3954,5.3235271161064635
2022-01-03T14:37:36Z,7622.4,2200,0.0,,,3.465,7.6224,4.810383431290232
2022-01-01T16:15:00Z,5051.9,1825,48.1,,,2.768,5.0519,6.020837044808224
2021-12-30T16:00:36Z,4957.5,1555,50.1,,,3.188,4.9575,5.227769373003867
2021-12-28T16:08:55Z,5788.7,1832,2.8,,,3.16,5.7886999999999995,5.274644278220212
2021-12-27T15:27:35Z,5916.0,1817,2.8,,,3.256,5.916,5.118886635113816
2021-12-26T15:47:19Z,8451.7,2743,5.7,,,3.081,8.4517,5.409168175238906
2021-12-23T11:44:04Z,6467.0,1941,3.2,,,3.332,6.467,5.002319468068657
2021-12-22T15:39:32Z,6917.8,2134,3.2,,,3.242,6.917800000000001,5.141326240519626
2021-12-21T12:45:06Z,8353.4,2462,42.9,,,3.393,8.353399999999999,4.912171491049553
2021-12-20T11:47:13Z,10154.2,3120,27.5,,,3.255,10.154200000000001,5.121033660948179
2021-12-19T12:37:15Z,9201.9,2724,2.7,,,3.378,9.2019,4.9337636792401565
2021-12-18T13:34:37Z,6209.5,1901,2.2,,,3.266,6.2095,5.102396865018654
2021-12-15T09:57:44Z,6027.8,1767,68.1,,,3.411,6.0278,4.885696273930787
2021-12-14T16:07:26Z,6778.7,2069,97.3,,,3.276,6.7787,5.0870127507240825
2021-12-13T16:05:36Z,7406.0,2283,66.3,,,3.244,7.406,5.137726167971914
2021-12-11T10:40:42Z,10165.4,3186,150.6,,,3.191,10.1654,5.223601629055423
2021-12-10T16:03:03Z,6644.0,2157,114.3,,,3.08,6.644,5.410897049969898
2021-12-09T15:56:26Z,4379.9,1409,29.4,,,3.108,4.379899999999999,5.361614039894367
2021-12-08T15:12:49Z,6541.3,2021,94.2,,,3.237,6.541300000000001,5.1493332110334835
2021-12-07T16:02:47Z,8500.2,2645,82.7,,,3.214,8.500200000000001,5.186152482686682
2021-12-06T16:10:33Z,5579.8,1827,52.0,,,3.054,5.5798000000000005,5.457184845334957
2021-11-20T21:33:05Z,4989.0,1218,0.0,,,4.096,4.989,4.068951693726198
2021-11-20T21:32:18Z,3694.5,1320,0.0,,,2.799,3.6945,5.954797672215455
2021-11-19T16:19:50Z,3783.5,1210,28.8,,,3.127,3.7835,5.330161666886921
2021-11-18T16:24:26Z,6726.6,1996,85.1,,,3.37,6.7266,4.945539599004945
2021-11-17T15:03:23Z,12372.9,3579,100.9,,,3.457,12.3729,4.821020132709389
2021-11-16T16:25:00Z,4358.2,1298,25.9,,,3.358,4.3582,4.9638229850243984
2021-11-15T16:23:07Z,7805.3,2130,38.6,,,3.664,7.8053,4.548191613390901
2021-11-14T15:48:10Z,7564.4,2370,100.1,,,3.192,7.5644,5.221828565385225
2021-11-13T09:30:22Z,8806.7,2343,76.7,,,3.759,8.806700000000001,4.434124019212644
2021-11-11T15:28:36Z,8405.5,2519,144.8,,,3.337,8.4055,4.994745503935915
2021-11-10T15:06:54Z,12590.2,3616,108.9,,,3.482,12.590200000000001,4.786791843391421
2021-11-09T16:24:48Z,6768.4,2136,66.6,,,3.169,6.7684,5.25973642219727
2021-11-08T17:10:03Z,13679.5,4505,0.0,,,3.037,13.6795,5.488748370432642
2021-11-06T22:02:17Z,4989.0,1238,0.0,,,4.03,4.989,4.135765350437629
2021-11-06T21:55:41Z,3701.5,1327,0.0,,,2.789,3.7015,5.975055157818903
2021-11-05T14:08:30Z,5527.2,1667,41.0,,,3.316,5.5272,5.026656052491919
2021-11-04T16:47:23Z,6836.3,1968,65.8,,,3.474,6.8363000000000005,4.797917001886985
2021-11-03T15:33:50Z,8555.6,2412,73.1,,,3.547,8.5556,4.698676889990182
2021-11-02T16:21:17Z,7940.2,2157,100.6,,,3.681,7.9402,4.527593763381275
2021-11-01T16:32:54Z,8877.0,2548,54.0,,,3.484,8.877,4.783898464195862
2021-10-30T15:25:07Z,4989.0,1221,0.0,,,4.086,4.989,4.078973742232913
2021-10-30T15:19:05Z,3896.3,1380,0.0,,,2.823,3.8963,5.903036213843903
2021-10-29T16:28:51Z,5485.7,1469,81.5,,,3.734,5.4857,4.4631192615953
2021-10-28T16:39:27Z,7048.8,2148,67.5,,,3.282,7.0488,5.078878674384292
2021-10-27T15:48:21Z,10111.6,2746,9.0,,,3.682,10.111600000000001,4.52615477932935
2021-10-26T17:03:54Z,8536.9,2509,90.8,,,3.403,8.5369,4.898343270586123
2021-10-25T16:22:42Z,7947.4,2519,93.6,,,3.155,7.9474,5.282650091015091
2021-10-23T10:21:03Z,8942.2,2485,44.7,,,3.598,8.942200000000001,4.631596997010429
2021-10-22T16:36:28Z,6973.9,2091,84.3,,,3.335,6.9738999999999995,4.99720386010697
2021-10-21T22:00:02Z,4989.0,1183,0.0,,,4.217,4.989,3.9520277944811917
2021-10-21T21:31:59Z,6920.2,2520,0.0,,,2.746,6.9201999999999995,6.069188751770181
2021-10-20T15:43:45Z,4764.4,1383,28.4,,,3.445,4.764399999999999,4.837964906389053
2021-10-19T16:33:52Z,8633.7,2751,169.6,,,3.138,8.633700000000001,5.310585264718487
2021-10-18T16:40:46Z,11733.6,3164,73.2,,,3.708,11.733600000000001,4.494216040544533
2021-10-16T09:24:19Z,9941.4,2851,83.4,,,3.487,9.9414,4.779675565480382
2021-10-15T16:43:06Z,7906.5,2445,121.8,,,3.234,7.9065,5.153987225700373
2021-10-14T16:42:44Z,5664.1,1785,49.2,,,3.173,5.6641,5.252379018732014
2021-10-13T19:53:31Z,4989.0,1210,0.0,,,4.123,4.989,4.042226231041625
2021-10-13T14:19:03Z,4839.7,1367,14.9,,,3.54,4.8397,4.7075920683788945
2021-10-12T16:37:26Z,4500.8,1244,51.0,,,3.618,4.5008,4.606588458348146
2021-10-11T16:57:02Z,16310.9,4761,126.0,,,3.426,16.3109,4.86484498096365
2021-10-10T21:41:17Z,5491.6,1808,48.2,,,3.037,5.4916,5.487168281253793
2021-10-09T20:30:15Z,4989.0,1235,0.0,,,4.04,4.989,4.125743301930915
2021-10-09T13:47:12Z,4989.4,1322,19.8,,,3.774,4.9894,4.416028647399154
2021-10-08T16:40:33Z,5266.7,1228,25.1,,,4.289,5.2667,3.886051354105353
2021-10-07T16:36:11Z,9589.2,2756,101.3,,,3.479,9.5892,4.790111097206579
2021-10-06T15:55:26Z,13671.2,3973,154.9,,,3.441,13.6712,4.843515321746932
2021-10-05T16:33:16Z,7742.7,2464,73.0,,,3.142,7.7427,5.30392068227707
2021-10-04T19:23:28Z,17059.1,5400,0.0,,,3.159,17.059099999999997,5.275776565000499
2021-10-03T17:05:58Z,8598.0,2352,69.8,,,3.656,8.598,4.559199813910212
2021-10-02T21:02:30Z,4989.0,1246,0.0,,,4.004,4.989,4.1624908131222025
2021-10-02T13:00:43Z,7430.1,2527,86.1,,,2.94,7.4301,5.668384902850119
2021-10-01T07:43:18Z,4124.2,1336,27.8,,,3.087,4.1242,5.399026881981151
2021-09-30T16:39:51Z,6976.0,2305,86.7,,,3.026,6.976,5.506976299694189
2021-09-29T15:55:16Z,11655.2,2971,134.5,,,3.923,11.6552,4.248461344864666
2021-09-28T16:59:47Z,9640.5,2851,87.3,,,3.381,9.6405,4.928859153225109
2021-09-27T16:56:12Z,13098.3,4208,160.8,,,3.113,13.0983,5.35438441120858
2021-09-25T16:22:19Z,4989.0,1236,0.0,,,4.036,4.989,4.129083984766487
2021-09-25T14:14:35Z,3016.1,1239,0.0,,,2.434,3.0161,6.846589967176155
2021-09-24T16:33:57Z,4120.9,1291,48.3,,,3.192,4.1209,5.221351322931075
2021-09-24T07:26:03Z,4705.8,1564,41.7,,,3.009,4.7058,5.539263603779733
2021-09-23T17:07:17Z,9649.1,3112,96.0,,,3.101,9.6491,5.3752854324928405
2021-09-22T19:33:00Z,4989.0,1246,0.0,,,4.004,4.989,4.1624908131222025
2021-09-22T14:55:36Z,4479.6,1538,63.9,,,2.913,4.4796000000000005,5.722237104503377
2021-09-21T16:46:39Z,4232.3,1333,26.1,,,3.175,4.2323,5.249312824390205
2021-09-20T16:40:52Z,13131.3,4291,263.1,,,3.06,13.1313,5.446274677043908
2021-09-18T11:05:18Z,13196.6,3936,0.0,,,3.353,13.1966,4.970977372959701
2021-09-17T17:08:51Z,7108.1,2426,87.6,,,2.93,7.1081,5.688346159076733
2021-09-16T17:08:41Z,5899.9,1960,21.8,,,3.01,5.8999,5.536817008197879
2021-09-15T20:09:21Z,4989.0,1232,0.0,,,4.049,4.989,4.1157212534242005
2021-09-15T14:55:39Z,6852.1,2338,38.7,,,2.931,6.8521,5.686821071885505
2021-09-14T17:17:39Z,8105.9,2444,74.6,,,3.317,8.1059,5.0251462926181345
2021-09-13T16:58:27Z,13683.1,3427,77.5,,,3.993,13.6831,4.174249012772447
2021-09-12T18:05:44Z,5900.3,1828,69.8,,,3.228,5.9003000000000005,5.163579253032331
2021-09-11T13:09:28Z,7242.1,2295,0.0,,,3.156,7.242100000000001,5.281617210477624
2021-09-10T17:04:06Z,5628.6,1688,52.4,,,3.334,5.6286000000000005,4.998282580629878
2021-09-09T16:47:02Z,11242.0,3661,112.9,,,3.071,11.242,5.427563304275632
2021-09-08T16:09:06Z,10023.1,3004,103.5,,,3.337,10.023100000000001,4.995127921168766
2021-09-07T18:40:49Z,14645.1,4232,0.0,,,3.461,14.645100000000001,4.816172872382799
2021-09-06T16:58:16Z,11267.2,3478,132.9,,,3.24,11.2672,5.144726876834232
2021-09-04T09:47:41Z,10044.9,2970,52.9,,,3.382,10.0449,4.927873846429532
2021-09-03T16:53:38Z,3155.0,957,25.9,,,3.297,3.155,5.055467511885896
2021-09-03T06:25:40Z,14323.2,4806,0.0,,,2.98,14.3232,5.592325737265416
2021-09-01T16:44:01Z,7728.5,2323,99.3,,,3.327,7.7285,5.0095965150632935
2021-08-31T17:15:55Z,8666.0,2265,83.6,,,3.826,8.666,4.3561043157165935
2021-08-30T16:45:28Z,14892.4,4300,252.0,,,3.463,14.8924,4.8122979953981
2021-08-28T12:53:59Z,12874.8,3840,0.0,,,3.353,12.874799999999999,4.9709510050641565
2021-08-27T16:39:25Z,8780.0,2679,96.9,,,3.277,8.78,5.085421412300684
2021-08-26T16:34:50Z,9029.0,2690,89.0,,,3.357,9.029,4.965481596337727
2021-08-25T16:35:09Z,4003.2,1268,98.7,,,3.157,4.0032,5.279110045297096
2021-08-25T00:00:00Z,1617.4,558,15.4,,,2.899,1.6174000000000002,5.749969086187709
2021-08-24T16:49:55Z,7741.0,2361,83.4,,,3.279,7.741,5.083322568143651
2021-08-24T09:31:35Z,3884.0,1212,27.6,,,3.205,3.884,5.200823892893924
2021-08-23T16:49:31Z,3164.7,884,24.8,,,3.58,3.1647,4.6555229036980865
2021-08-22T17:47:42Z,5930.4,1788,56.0,,,3.317,5.9304,5.024956158100634
2021-08-21T09:40:23Z,7309.4,2269,20.6,,,3.221,7.309399999999999,5.17370326793809
2021-08-20T10:44:42Z,10460.8,3120,0.0,,,3.353,10.460799999999999,4.970939125114715
2021-08-19T11:22:05Z,8968.8,2856,159.0,,,3.14,8.9688,5.307287485505308
2021-08-18T09:42:16Z,7125.5,2365,73.3,,,3.013,7.1255,5.531775547914766
2021-08-15T08:41:55Z,6443.5,1926,4.1,,,3.346,6.4435,4.981764568945449
2021-08-14T08:38:36Z,9764.4,3030,5.9,,,3.223,9.7644,5.171848756708042
2021-08-12T11:18:06Z,2915.1,901,2.2,,,3.235,2.9151,5.151338433215557
2021-08-11T08:39:22Z,9801.1,2951,5.6,,,3.321,9.8011,5.018144221907065
2021-08-10T09:00:29Z,9660.8,2999,6.4,,,3.221,9.6608,5.173829634536823
2021-08-09T09:17:12Z,4953.4,1638,4.8,,,3.024,4.953399999999999,5.5113659304719995
2021-08-08T08:29:48Z,12177.0,3910,20.5,,,3.114,12.177,5.351619172757385
2021-08-07T10:25:08Z,3217.9,858,8.8,,,3.75,3.2179,4.44389197924112
2021-08-07T10:04:11Z,9113.4,2528,7.8,,,3.605,9.1134,4.623228798618883
2021-08-05T11:30:53Z,6482.2,1819,73.0,,,3.564,6.4822,4.676910102537205
2021-08-04T08:27:29Z,4396.8,1376,49.9,,,3.195,4.3968,5.215914604560893
2021-08-03T09:41:50Z,7722.6,2310,58.0,,,3.343,7.722600000000001,4.985367622303369
2021-08-02T10:20:54Z,5231.2,1754,35.9,,,2.982,5.231199999999999,5.588265280114188
2021-07-31T13:09:20Z,2016.8,722,15.4,,,2.793,2.0168,5.9665476662699986
2021-07-31T09:38:11Z,8229.4,2400,21.4,,,3.429,8.2294,4.860621673512042
2021-07-30T10:36:01Z,804.7,240,0.0,,,3.353,0.8047000000000001,4.970796570150366
2021-07-30T08:44:40Z,10747.8,4628,541.7,,,2.322,10.7478,7.1766625107774
2021-07-29T18:36:11Z,185.4,25,0.0,,,7.416,0.1854,2.247393024092053
2021-07-28T09:45:59Z,9838.4,3140,115.1,,,3.133,9.8384,5.3192931099907845
2021-07-27T09:32:05Z,8466.3,2696,107.2,,,3.14,8.466299999999999,5.30731645858679
2021-07-26T14:31:11Z,8002.0,2522,128.3,,,3.173,8.002,5.25285345330334
2021-07-24T09:40:27Z,4931.7,1859,19.8,,,2.653,4.9317,6.282485417469297
2021-07-23T09:49:19Z,2682.2,900,0.0,,,2.98,2.6822,5.592424129445978
2021-07-23T09:23:01Z,3585.6,1067,99.0,,,3.36,3.5856,4.959653428528931
2021-07-22T15:13:34Z,5159.0,1803,125.5,,,2.861,5.159,5.824772242682691
2021-07-22T06:49:06Z,3225.2,1103,73.6,,,2.924,3.2251999999999996,5.69990491545744
2021-07-21T15:36:14Z,2542.3,771,50.9,,,3.297,2.5423,5.05447822837588
2021-07-21T09:43:34Z,6990.3,3130,468.5,,,2.233,6.9903,7.462722153078789
2021-07-20T15:32:42Z,8607.9,2486,194.1,,,3.463,8.607899999999999,4.813407838535919
2021-07-20T06:45:50Z,4720.3,1473,118.6,,,3.205,4.7203,5.200940618181048
2021-07-19T15:34:24Z,11723.9,3260,181.2,,,3.596,11.7239,4.6344077767068415
2021-07-19T06:46:45Z,4609.5,1435,115.4,,,3.212,4.6095,5.188559858263731
2021-07-18T15:20:19Z,5371.4,1754,160.5,,,3.062,5.3713999999999995,5.442404835486714
2021-07-17T09:46:54Z,7004.2,2076,0.0,,,3.374,7.0042,4.939893206932983
2021-07-16T09:38:46Z,7240.5,2290,0.0,,,3.162,7.2405,5.271275004028267
2021-07-14T09:34:41Z,7815.8,2464,89.7,,,3.172,7.8158,5.254313911137269
2021-07-13T09:30:45Z,9060.5,2554,70.8,,,3.548,9.0605,4.698048304913269
2021-07-12T09:51:51Z,10160.5,3092,148.2,,,3.286,10.1605,5.071928874891327
2021-07-10T10:59:01Z,8856.8,2460,0.0,,,3.6,8.8568,4.629211453346581
2021-07-09T09:40:19Z,13196.6,3900,0.0,,,3.384,13.1966,4.925511116499704
2021-07-07T09:30:16Z,6214.4,1954,34.0,,,3.18,6.2143999999999995,5.240516649502232
2021-07-05T09:39:07Z,5780.5,1830,44.7,,,3.159,5.7805,5.276360176455324
2021-07-03T09:37:49Z,6826.1,2063,36.9,,,3.309,6.8261,5.037039207356079
2021-07-02T09:59:25Z,8851.4,3180,0.0,,,2.783,8.8514,5.987753349752581
2021-06-30T09:30:40Z,5970.9,2031,60.3,,,2.94,5.970899999999999,5.669162102865566
2021-06-29T09:40:24Z,4884.1,1658,36.7,,,2.946,4.8841,5.657814814056496
2021-06-14T17:06:15Z,10163.7,3511,144.3,,,2.895,10.1637,5.757417738290846
2021-06-10T16:35:48Z,3684.0,1210,53.8,,,3.045,3.684,5.474122330799855
2021-06-09T16:45:38Z,2493.8,738,0.0,,,3.379,2.4938000000000002,4.932231935199294
2021-06-08T16:55:05Z,3948.2,1289,29.4,,,3.063,3.9482,5.441298144302045
2021-06-07T16:31:01Z,5291.4,1530,34.0,,,3.458,5.291399999999999,4.819140492119288
2021-06-05T18:04:35Z,6284.1,2061,135.9,,,3.049,6.2841000000000005,5.466176540793431
2021-06-04T18:18:10Z,4489.1,1527,45.1,,,2.94,4.4891000000000005,5.669287830522821
2021-06-03T16:48:07Z,4319.5,1301,0.0,,,3.32,4.3195,5.019871127059459
2021-06-02T16:29:00Z,3928.4,1204,111.7,,,3.263,3.9284,5.108101686861487
2021-06-01T16:47:02Z,4316.4,1251,116.7,,,3.45,4.3164,4.8304142340839595
2021-05-31T16:39:56Z,6057.5,1863,43.2,,,3.251,6.0575,5.125877011968634
2021-05-29T12:34:43Z,9675.1,3555,89.3,,,2.722,9.6751,6.123967710928052
2021-05-28T16:01:05Z,3617.9,1196,56.7,,,3.025,3.6179,5.509641873278237
2021-05-27T16:51:06Z,5841.3,1879,0.0,,,3.109,5.8413,5.36124949354881
2021-05-26T16:52:15Z,3695.6,1221,32.8,,,3.027,3.6955999999999998,5.506548327741098
2021-05-25T16:46:30Z,6926.1,2175,58.4,,,3.184,6.9261,5.233825673900175
2021-05-24T16:37:24Z,6215.2,1801,44.9,,,3.451,6.215199999999999,4.829557643626378
2021-05-22T09:29:26Z,5691.2,1858,44.1,,,3.063,5.6912,5.441148908256021
2021-05-21T17:06:14Z,3460.4,1258,30.4,,,2.751,3.4604,6.059029784610642
2021-05-20T17:34:53Z,5401.8,1572,0.0,,,3.436,5.401800000000001,4.850235106816246
2021-05-19T17:05:55Z,3759.9,1122,31.7,,,3.351,3.7599,4.973536530226868
2021-05-18T16:54:32Z,5347.0,1888,65.6,,,2.832,5.347,5.8849198927747635
2021-05-17T16:42:32Z,5966.5,2083,71.6,,,2.864,5.9665,5.818598284868293
2021-05-15T09:31:56Z,2558.6,810,28.0,,,3.159,2.5585999999999998,5.276322989134684
2021-05-14T16:31:33Z,3039.0,1041,28.3,,,2.919,3.039,5.709114840408029
2021-05-12T16:52:18Z,1115.7,330,6.8,,,3.381,1.1157000000000001,4.929640584386483
2021-05-11T16:39:55Z,6923.5,2062,44.0,,,3.358,6.9235,4.963770732529309
2021-05-10T16:40:24Z,10573.3,3341,133.6,,,3.165,10.5733,5.266410045428895
2021-05-08T09:38:16Z,9787.1,2936,150.3,,,3.333,9.7871,4.999778620156464
2021-05-07T17:16:02Z,5450.8,1714,82.8,,,3.18,5.4508,5.2408209192534425
2021-05-06T21:05:22Z,6437.4,1920,0.0,,,3.353,6.437399999999999,4.9709510050641565
2021-05-05T17:11:54Z,3776.1,1224,32.1,,,3.085,3.7761,5.402399300865972
2021-05-04T16:58:35Z,5284.6,1832,62.2,,,2.885,5.2846,5.777794598140509
2021-05-03T16:23:38Z,6779.1,1979,41.4,,,3.426,6.779100000000001,4.865444282181016
2021-05-02T10:51:16Z,8475.8,3773,151.0,,,2.246,8.4758,7.419162006339619
2021-04-30T16:20:29Z,4341.0,1183,23.8,,,3.669,4.341,4.541964217154265
2021-04-29T16:27:10Z,2739.6,1000,36.5,,,2.74,2.7396,6.083613179539593
2021-04-28T16:45:51Z,6584.5,2364,75.2,,,2.785,6.5845,5.983749715240337
2021-04-27T16:43:56Z,8729.7,2823,74.8,,,3.092,8.729700000000001,5.389646837806567
2021-04-26T20:28:13Z,1287.5,480,0.0,,,2.682,1.2875,6.213592233009709
2021-04-26T16:47:03Z,7402.7,1933,63.1,,,3.83,7.402699999999999,4.3520157059811515
2021-04-24T10:56:19Z,1787.8,600,9.0,,,2.98,1.7878,5.5934668307416935
2021-04-24T10:03:33Z,9012.3,3000,0.0,,,3.004,9.0123,5.547973325344252
2021-04-22T16:36:35Z,5391.3,1718,34.5,,,3.138,5.3913,5.311025788461657
2021-04-21T16:23:13Z,2075.7,694,26.5,,,2.991,2.0757,5.57241733712322
2021-04-20T17:04:00Z,5026.6,1690,89.7,,,2.974,5.0266,5.60352259313784
2021-04-19T17:27:22Z,5103.7,1698,46.3,,,3.006,5.1037,5.544996767051355
2021-04-15T18:19:15Z,4989.0,1280,0.0,,,3.898,4.989,4.276074029531636
2021-04-15T14:48:25Z,3488.0,1347,16.7,,,2.589,3.488,6.436353211009174
2021-04-14T13:46:59Z,3297.3,1145,15.6,,,2.88,3.2973000000000003,5.787563562106369
2021-04-13T16:36:14Z,4314.9,1327,46.9,,,3.252,4.3149,5.125649879873617
2021-04-12T16:39:54Z,5353.1,1579,78.2,,,3.39,5.3531,4.91615450237557
2021-04-11T11:42:53Z,5623.9,1793,70.6,,,3.137,5.6239,5.31363170279225
2021-04-09T16:52:30Z,7534.8,2490,69.0,,,3.026,7.534800000000001,5.507777246907681
2021-04-08T20:24:18Z,2861.7,1752,15.7,,,1.633,2.8617,10.203725058531642
2021-04-08T16:04:50Z,6161.0,1999,78.9,,,3.082,6.161,5.4076719147324575
2021-04-07T19:37:40Z,4989.0,1275,0.0,,,3.913,4.989,4.259370615353778
2021-04-07T18:46:14Z,1654.9,658,12.7,,,2.515,1.6549,6.626785102825951
2021-04-07T17:17:56Z,2247.7,828,26.5,,,2.715,2.2477,6.139609378475775
2021-04-06T17:26:32Z,3511.3,1190,41.3,,,2.951,3.5113000000000003,5.648430305964552
2021-04-05T16:34:34Z,7439.9,2247,40.8,,,3.311,7.4399,5.0336698073898845
2021-04-03T09:50:41Z,6638.3,2110,51.4,,,3.146,6.6383,5.297541037112915
2021-04-02T18:00:30Z,4989.0,1277,0.0,,,3.907,4.989,4.266051981024922
2021-04-02T17:56:46Z,4828.0,1740,0.0,,,2.775,4.828,6.006628003314002
2021-04-01T16:47:24Z,4162.7,1419,23.9,,,2.934,4.1627,5.681408701083431
2021-03-31T16:43:20Z,8386.6,2671,124.8,,,3.14,8.3866,5.3080708113737
2021-03-30T18:39:36Z,4023.4,1380,0.0,,,2.915,4.0234000000000005,5.7165581349107715
2021-03-30T17:14:03Z,8412.7,2377,47.2,,,3.539,8.412700000000001,4.709150054877347
2021-03-29T16:42:31Z,6891.6,2211,101.2,,,3.117,6.8916,5.347089210052818
2021-03-27T09:48:44Z,10783.5,3546,204.8,,,3.041,10.7835,5.480595354013076
2021-03-26T16:56:19Z,5777.0,1995,64.1,,,2.896,5.777,5.755582482257227
2021-03-25T15:42:52Z,4964.0,1292,27.3,,,3.842,4.964,4.337899543378995
2021-03-25T14:54:33Z,3527.9,1254,12.0,,,2.813,3.5279000000000003,5.924204200799341
2021-03-24T18:26:47Z,3379.6,1200,0.0,,,2.816,3.3796,5.917860101787194
2021-03-23T16:49:45Z,1800.8,573,4.2,,,3.143,1.8008,5.303198578409596
2021-03-23T16:49:35Z,7693.5,2301,29.6,,,3.344,7.6935,4.984727367258075
2021-03-22T17:37:33Z,6896.4,2264,64.1,,,3.046,6.8964,5.47145370531485
2021-03-22T16:39:22Z,2052.6,655,24.4,,,3.134,2.0526,5.318457890805157
2021-03-20T09:32:55Z,11402.8,3859,152.7,,,2.955,11.4028,5.640427497339835
2021-03-19T16:48:47Z,5582.9,1912,35.8,,,2.92,5.5828999999999995,5.707905688202667
2021-03-18T22:27:58Z,4989.0,1310,0.0,,,3.808,4.989,4.376294514598784
2021-03-18T15:05:54Z,4259.4,1625,17.0,,,2.621,4.259399999999999,6.358485545695013
2021-03-17T16:57:04Z,1579.4,570,10.7,,,2.771,1.5794000000000001,6.014942383183487
2021-03-16T17:53:10Z,6115.5,3000,0.0,,,2.039,6.1155,8.175946365791841
2021-03-15T16:41:09Z,7329.4,2488,80.8,,,2.946,7.3294,5.657579974713711
2021-03-13T10:44:37Z,1179.9,353,4.7,,,3.342,1.1799000000000002,4.986298273865017
2021-03-13T09:33:50Z,12327.4,3801,67.8,,,3.243,12.327399999999999,5.1389587423138705
2021-03-12T17:27:33Z,2858.1,944,32.4,,,3.028,2.8581,5.504822551112044
2021-03-12T16:16:15Z,2123.6,701,22.9,,,3.029,2.1235999999999997,5.501663841275822
2021-03-11T16:47:43Z,4989.0,1332,0.0,,,3.745,4.989,4.449789536981359
2021-03-11T14:58:14Z,1869.7,693,6.6,,,2.698,1.8697000000000001,6.177461624859603
2021-03-10T16:52:37Z,5388.9,1836,58.7,,,2.935,5.3889,5.678338807548851
2021-03-09T21:39:14Z,965.6,228,0.0,,,4.235,0.9656,3.9353769676884838
2021-03-09T16:45:15Z,6952.3,2453,87.9,,,2.834,6.9523,5.880547924188158
2021-03-08T16:39:30Z,6992.5,2407,71.2,,,2.905,6.9925,5.737099273030628
2021-03-06T09:09:21Z,7780.5,2799,125.9,,,2.78,7.7805,5.995758627337574
2021-03-05T16:52:05Z,6298.3,2290,58.6,,,2.75,6.2983,6.059836252110357
2021-03-04T20:51:19Z,4989.0,1299,0.0,,,3.841,4.989,4.339547003407496
2021-03-04T16:18:23Z,3918.8,1011,21.0,,,3.876,3.9188,4.29978564866796
2021-03-03T16:52:06Z,4069.0,1404,22.2,,,2.898,4.069,5.7507987220447285
2021-03-02T16:49:22Z,9895.5,3114,116.5,,,3.178,9.8955,5.244808246172503
2021-03-01T17:04:35Z,5874.6,1992,57.9,,,2.949,5.8746,5.651448609267014
2021-02-27T10:19:29Z,8274.2,3316,190.0,,,2.495,8.2742,6.679397001119947
2021-02-27T09:38:00Z,4385.4,1413,31.0,,,3.104,4.3854,5.370091667806814
2021-02-26T16:47:53Z,5411.5,1899,40.5,,,2.85,5.4115,5.8486556407650365
2021-02-25T16:29:04Z,11369.1,3927,88.7,,,2.895,11.3691,5.756832115119051
2021-02-24T17:21:35Z,6519.8,2137,68.2,,,3.051,6.5198,5.462846508584108
2021-02-24T16:44:49Z,2045.9,678,21.1,,,3.018,2.0459,5.523241605161543
2021-02-23T17:12:11Z,3854.7,1377,17.7,,,2.799,3.8547,5.953770721456923
2021-02-23T16:39:39Z,4998.2,1592,55.1,,,3.14,4.9982,5.308577754658344
2021-02-22T16:33:25Z,5900.3,2093,55.8,,,2.819,5.9003000000000005,5.912128761814371
2021-02-21T17:16:53Z,5132.6,2227,222.1,,,2.305,5.1326,7.231552559456546
2021-02-18T12:55:21Z,9178.6,3043,80.1,,,3.016,9.178600000000001,5.525534032060081
2021-02-17T14:35:05Z,6525.9,2101,87.3,,,3.106,6.5259,5.365798842560668
2021-02-16T15:21:03Z,5645.9,2071,58.7,,,2.726,5.645899999999999,6.113580946645649
2021-02-15T12:50:38Z,7523.8,2842,126.9,,,2.647,7.5238000000000005,6.295577589338721
2021-02-12T16:48:55Z,8117.4,2664,67.9,,,3.047,8.1174,5.46973168748614
2021-02-10T16:03:16Z,6238.1,1813,62.2,,,3.441,6.2381,4.843889432145471
2021-02-09T16:47:36Z,8690.5,2700,0.0,,,3.219,8.6905,5.178068005293136
2021-02-08T17:39:26Z,4829.0,1689,56.0,,,2.859,4.829,5.829364257610271
2021-02-06T16:08:06Z,10300.2,3520,157.7,,,2.926,10.3002,5.695682284486385
2021-02-05T17:29:17Z,8046.7,2580,0.0,,,3.119,8.0467,5.343805535188339
2021-02-03T16:40:47Z,5515.4,1831,38.3,,,3.012,5.5154,5.532992469570052
2021-02-02T16:21:45Z,8475.6,2704,135.0,,,3.134,8.4756,5.317224345965674
2021-02-01T16:33:23Z,6922.9,2370,67.9,,,2.921,6.922899999999999,5.705701367923847
2021-01-30T09:57:30Z,8469.0,3035,151.8,,,2.79,8.469,5.972763411658205
2021-01-29T16:32:25Z,8724.0,2787,87.1,,,3.13,8.724,5.324392480513526
2021-01-27T15:50:42Z,7244.9,2418,129.6,,,2.996,7.2448999999999995,5.56253364435672
2021-01-26T18:44:50Z,1609.4,480,0.0,,,3.353,1.6094000000000002,4.970796570150366
2021-01-26T16:26:51Z,4158.5,1342,40.2,,,3.099,4.1585,5.378541942206725
